survey,station,latitude,longitude,collection_type,date,time_pst,tidal_stage,depth_m,lab,taxon_original,units_per_ml,cells_per_ml,biovolume_cubic_um_per_ml,gald_um,quality_check,debris
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-07-05,12:22:00,variable,0,BSA,Eucapsis microscopica,56008,112016,20162.9,0.8,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-07-06,11:49:00,variable,0,BSA,cf. Cyclotella sp.,90.2,90.2,14352,7.4,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-07-06,11:49:00,variable,0,BSA,cf. Epithemia sp.,90.2,90.2,189359.8,37,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-07-06,11:49:00,variable,0,BSA,Eucapsis microscopica,36346.6,72693.2,13084.8,0.8,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-07-07,09:20:00,variable,0,BSA,Cocconeis sp.,67.6,67.6,36001.3,18.5,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-07-07,09:20:00,variable,0,BSA,Gyrosigma sp.,67.6,67.6,87949.4,122.2,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-07-07,09:20:00,variable,0,BSA,Skeletonema sp.,67.6,67.6,3931.3,18.5,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-07-07,09:20:00,variable,0,BSA,Plagioselmis nannoplanctica,202.9,202.9,62490.5,9.3,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-07-07,09:20:00,variable,0,BSA,Eucapsis microscopica,27868.7,55737.5,10032.7,0.8,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-07-07,10:19:00,variable,0,BSA,cf. Cyclotella sp.,90.2,90.2,14352,7.4,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-07-07,10:19:00,variable,0,BSA,Gyrosigma sp.,180.4,180.4,248980,146.3,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-07-07,10:19:00,variable,0,BSA,Eucapsis microscopica,35985.8,71971.7,12954.9,0.8,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-07-07,10:19:00,variable,0,BSA,Planktolyngbya sp.,90.2,901.9,1416.7,2,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-07,11:43:00,variable,0,BSA,Cocconeis sp.,135.3,135.3,32001.1,18.5,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-07,11:43:00,variable,0,BSA,cf. Chlorella sp.,135.3,135.3,3588,3.7,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-07,11:43:00,variable,0,BSA,Eucapsis microscopica,53978.7,107957.5,19432.3,0.8,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-07,11:43:00,variable,0,BSA,Planktolyngbya sp.,135.3,1623.4,2550.1,2,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-07-18,07:10:00,variable,0,BSA,cf. Cyclotella sp.,306.6,306.6,33579,7.4,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-07-18,07:10:00,variable,0,BSA,Eucapsis microscopica,62862.5,125724.9,22630.5,0.8,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-07-18,07:10:00,variable,0,BSA,Planktolyngbya sp.,306.6,5059.7,7947.7,2,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-18,07:29:00,variable,0,BSA,Nitzschia cf. reversa,143.7,143.7,205744.2,127.8,Good,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-18,07:29:00,variable,0,BSA,cf. Nitzschia sp.,143.7,143.7,29370.5,27.8,Good,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-18,07:29:00,variable,0,BSA,Chlorella sp.,718.7,718.7,3010.5,2.3,Good,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-18,07:29:00,variable,0,BSA,Cryptomonas sp.,143.7,143.7,156444.6,18.5,Good,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-07-18,07:29:00,variable,0,BSA,Eucapsis microscopica,56777.5,113554.9,20439.9,0.8,Good,Moderate
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-18,08:31:00,variable,0,BSA,cf. Cyclotella sp.,919.9,919.9,184964.5,11.1,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-18,08:31:00,variable,0,BSA,Diploneis bombus,306.6,306.6,741684.3,20.4,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-07-18,08:31:00,variable,0,BSA,Eucapsis microscopica,122045.2,244090.4,43936.3,0.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-07-18,09:28:00,variable,0,BSA,cf. Cyclotella sp.,811.7,811.7,100227.6,9.3,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-07-18,09:28:00,variable,0,BSA,Eucapsis microscopica,108498.6,216997.3,39059.5,0.8,Good,NA
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-07-18,09:50:00,variable,0,BSA,cf. Cyclotella sp.,270.6,270.6,43056.1,7.4,Good,NA
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-07-18,09:50:00,variable,0,BSA,Thalassiosira sp.,270.6,270.6,65714042.4,85.2,Good,NA
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-07-18,09:50:00,variable,0,BSA,Eucapsis microscopica,108769.2,217538.4,39156.9,0.8,Good,NA
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-07-18,09:50:00,variable,0,BSA,Planktolyngbya sp.,541.1,4870.3,7650.2,2,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-19,11:44:00,variable,0,BSA,Aulacoseira sp.,287.5,287.5,57183.9,18.5,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-19,11:44:00,variable,0,BSA,cf. Cyclotella sp.,575,575,109912.5,9.3,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-19,11:44:00,variable,0,BSA,Cyclotella sp.,143.7,143.7,182988.4,14.8,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-19,11:44:00,variable,0,BSA,Nitzschia acicularis,143.7,143.7,10003.9,40.7,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-19,11:44:00,variable,0,BSA,Nitzschia sp.,143.7,143.7,13774.6,14.8,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-19,11:44:00,variable,0,BSA,Eucapsis microscopica,56490,112979.9,20336.4,0.8,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-07-19,11:44:00,variable,0,BSA,Planktolyngbya sp.,287.5,3018.5,4741.5,2,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-07-20,05:44:00,variable,0,BSA,Cocconeis sp.,85.2,85.2,14158.7,13,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-07-20,05:44:00,variable,0,BSA,Navicula sp.,85.2,85.2,8700.6,18.5,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-07-20,05:44:00,variable,0,BSA,Nitzschia sp.,85.2,85.2,9883.5,14.8,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-07-20,05:44:00,variable,0,BSA,Skeletonema sp.,85.2,85.2,11906.2,13,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-07-20,05:44:00,variable,0,BSA,Eucapsis microscopica,35264.3,70528.6,12695.2,0.8,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-07-20,09:28:00,variable,0,BSA,cf. Cyclotella sp.,135.3,135.3,116718.4,13,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-07-20,09:28:00,variable,0,BSA,Fragilaria sp.,135.3,135.3,63707.4,46.3,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-07-20,09:28:00,variable,0,BSA,Plagioselmis nannoplanctica,135.3,135.3,40741.4,9.3,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-07-20,09:28:00,variable,0,BSA,Eucapsis microscopica,55061,110122.1,19822,0.8,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-07-20,09:28:00,variable,0,BSA,Microcystis sp.,270.6,270.6,7176,3.7,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-08-02,06:25:00,variable,0,BSA,Cryptomonas sp.,143.7,143.7,68826.7,16.7,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-08-02,06:25:00,variable,0,BSA,Eucapsis microscopica,57783.6,115567.3,20802.1,0.8,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-08-02,06:25:00,variable,0,BSA,Planktolyngbya sp.,143.7,1437.4,2257.9,2,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-08-02,07:27:00,variable,0,BSA,cf. Cyclotella sp.,204.4,204.4,32531.3,7.4,Good,High
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-08-02,07:27:00,variable,0,BSA,Plagioselmis nannoplanctica,102.2,102.2,16265.6,7.4,Good,High
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-08-02,07:27:00,variable,0,BSA,Eucapsis microscopica,40579.5,81159,14608.6,0.8,Good,High
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-08-02,08:01:00,variable,0,BSA,cf. Chlorella sp.,127.8,127.8,3388.7,3.7,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-08-02,08:01:00,variable,0,BSA,Eucapsis microscopica,51363.2,102726.5,18490.8,0.8,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-08-02,09:22:00,variable,0,BSA,Cocconeis sp.,176.9,176.9,19124.5,9.3,BrokenDiatoms,High
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-08-02,09:22:00,variable,0,BSA,Eucapsis microscopica,78017.9,156035.7,28086.4,0.8,BrokenDiatoms,High
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-08-02,10:38:00,variable,0,BSA,Cyclotella sp.,306.6,306.6,64257.1,9.3,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-08-02,10:38:00,variable,0,BSA,Nitzschia sp.,306.6,306.6,125013.5,36.4,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-08-02,10:38:00,variable,0,BSA,Chlorella sp.,919.9,919.9,4460.8,2.5,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-08-02,10:38:00,variable,0,BSA,Eucapsis microscopica,123271.8,246543.5,44377.8,0.8,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-08-02,10:38:00,variable,0,BSA,Lepocinclis sp.,306.6,306.6,389345,35.2,Good,Moderate
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-08-02,11:12:00,variable,0,BSA,cf. Surirella sp.,158.6,158.6,232578.4,18.5,Good,Moderate
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-08-02,11:12:00,variable,0,BSA,Chlorella sp.,475.8,475.8,2307.3,2.4,Good,Moderate
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-08-02,11:12:00,variable,0,BSA,Eucapsis microscopica,62968.2,125936.4,22668.6,0.8,Good,Moderate
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-08-02,11:37:00,variable,0,BSA,Chlorella sp.,209.1,209.1,875.8,2.1,Good,Moderate
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-08-02,11:37:00,variable,0,BSA,Teleaulax amphioxeia,209.1,209.1,17676.7,6,Good,Moderate
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-08-02,11:37:00,variable,0,BSA,Eucapsis microscopica,41815.4,83630.8,15053.5,0.8,Good,Moderate
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-08-03,06:00:00,variable,0,BSA,Cyclotella sp.,242.1,242.1,807096.1,20.4,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-08-03,06:00:00,variable,0,BSA,cf. Cyclotella sp.,242.1,242.1,75646.4,9.3,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-08-03,06:00:00,variable,0,BSA,Eucapsis microscopica,100467,200933.9,36168.1,0.8,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-03,11:34:00,variable,0,BSA,cf. Cyclotella sp.,135.3,135.3,21528,7.4,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-03,11:34:00,variable,0,BSA,Cyclotella sp.,135.3,135.3,72002.6,11.1,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-03,11:34:00,variable,0,BSA,Entomoneis sp.,135.3,135.3,126364.5,27.8,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-03,11:34:00,variable,0,BSA,Cryptomonas sp.,135.3,135.3,102312.9,16.7,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-03,11:34:00,variable,0,BSA,Eucapsis microscopica,54114,108228.1,19481.1,0.8,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-03,12:45:00,variable,0,BSA,cf. Cyclotella sp.,919.9,919.9,146390.7,7.4,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-03,12:45:00,variable,0,BSA,Navicula sp.,230,230,65162,18.5,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-03,12:45:00,variable,0,BSA,cf. Chlorella sp.,230,230,6099.6,3.7,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-03,12:45:00,variable,0,BSA,Eucapsis microscopica,91073.9,182147.8,32786.6,0.8,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-04,05:58:00,variable,0,BSA,Cyclotella sp.,460,460,62945.7,7.4,Good,Low
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-04,05:58:00,variable,0,BSA,Nitzschia sp.,115,115,4416.9,16.7,Good,Low
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-04,05:58:00,variable,0,BSA,Chlorella sp.,804.9,804.9,3371.7,2.3,Good,Low
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-04,05:58:00,variable,0,BSA,Eucapsis microscopica,45307,90613.9,16310.5,0.8,Good,Low
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-16,09:17:00,variable,0,BSA,Cocconeis sp.,30.7,30.7,4945.6,11.1,BadData,High
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-16,09:17:00,variable,0,BSA,Gyrosigma sp.,61.3,61.3,331522.8,157.4,BadData,High
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-16,09:17:00,variable,0,BSA,cf. Raphidocelis sp.,30.7,30.7,2819.7,5.6,BadData,High
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-16,09:17:00,variable,0,BSA,Plagioselmis sp.,30.7,30.7,1988.9,5.6,BadData,High
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-16,09:17:00,variable,0,BSA,Eucapsis microscopica,8340.8,16681.6,3002.7,0.8,BadData,High
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2022-08-16,09:17:00,variable,0,BSA,Synechocystis sp.,30.7,61.3,220.3,1.9,BadData,High
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-17,09:30:00,variable,0,BSA,cf. Cyclotella sp.,90.2,90.2,14352,7.4,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-17,09:30:00,variable,0,BSA,Entomoneis sp.,180.4,180.4,515136.6,38.9,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-17,09:30:00,variable,0,BSA,Thalassiosira sp.,90.2,90.2,163968,16.7,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-17,09:30:00,variable,0,BSA,Dinobryon sp.,90.2,90.2,8404.3,13,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-17,09:30:00,variable,0,BSA,Plagioselmis nannoplanctica,360.8,360.8,101664,9.3,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2022-08-17,09:30:00,variable,0,BSA,Eucapsis microscopica,36797.5,73595.1,13247.1,0.8,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-08-17,09:37:00,variable,0,BSA,Cyclotella sp.,191.7,191.7,44608.2,9.3,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-08-17,09:37:00,variable,0,BSA,Nitzschia sp.,191.7,191.7,213770.7,88.9,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-08-17,09:37:00,variable,0,BSA,Plagioselmis nannoplanctica,95.8,95.8,32764.1,9.3,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2022-08-17,09:37:00,variable,0,BSA,Eucapsis microscopica,39097.4,78194.8,14075.1,0.8,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-08-19,07:19:00,variable,0,BSA,cf. Cyclotella sp.,135.3,135.3,21528,7.4,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-08-19,07:19:00,variable,0,BSA,Navicula sp.,135.3,135.3,71792.2,35.2,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-08-19,07:19:00,variable,0,BSA,cf. Nitzschia sp.,135.3,135.3,188308.7,22.8,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-08-19,07:19:00,variable,0,BSA,Nitzschia sp.,135.3,135.3,3007.4,13,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-08-19,07:19:00,variable,0,BSA,Eucapsis microscopica,54790.5,109580.9,19724.6,0.8,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-08-19,07:40:00,variable,0,BSA,Cyclotella sp.,153.3,153.3,27593.8,9.5,Good,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-08-19,07:40:00,variable,0,BSA,Staurosira venter,76.7,76.7,1960.4,7.4,Good,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-08-19,07:40:00,variable,0,BSA,Eucapsis microscopica,30894.6,61789.2,11122.1,0.8,Good,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-08-19,07:40:00,variable,0,BSA,Lepocinclis sp.,76.7,76.7,61106,27.8,Good,Moderate
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-08-19,08:34:00,variable,0,BSA,Cyclotella sp.,124.3,124.3,12915.3,5.9,Good,Moderate
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-08-19,08:34:00,variable,0,BSA,Staurosira cf. venter,124.3,124.3,11618.9,8.5,Good,Moderate
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2022-08-19,08:34:00,variable,0,BSA,Eucapsis microscopica,49726.4,99452.8,17901.5,0.8,Good,Moderate
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-08-19,09:27:00,variable,0,BSA,Coscinodiscus sp.,65.7,65.7,5876280.7,61.1,BrokenDiatoms,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-08-19,09:27:00,variable,0,BSA,Cyclotella sp.,65.7,65.7,56691.8,13,BrokenDiatoms,High
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-08-19,09:27:00,variable,0,BSA,Eucapsis microscopica,26743.9,53487.9,9627.8,0.8,BrokenDiatoms,High
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-08-19,10:35:00,variable,0,BSA,cf. Coscinodiscus sp.,92,92,49852,11.1,BrokenDiatoms,High
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-08-19,10:35:00,variable,0,BSA,Gyrosigma sp.,92,92,1175771.9,116.7,BrokenDiatoms,High
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2022-08-19,10:35:00,variable,0,BSA,Eucapsis microscopica,36797.5,73595.1,13247.1,0.8,BrokenDiatoms,High
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-19,14:19:00,variable,0,BSA,Epithemia sp.,67.6,67.6,29433.5,31.5,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-19,14:19:00,variable,0,BSA,Staurosira venter,67.6,67.6,1808.4,7.4,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-19,14:19:00,variable,0,BSA,cf. Surirella sp.,67.6,67.6,80136.5,25.9,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-19,14:19:00,variable,0,BSA,Chlorella sp.,541.1,541.1,2266.7,2.3,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-19,14:19:00,variable,0,BSA,Plagioselmis nannoplanctica,135.3,135.3,52042.9,10.1,Good,NA
SMSCG,STN_519,38.07230556,-121.9596944,grab_surface,2022-08-19,14:19:00,variable,0,BSA,Eucapsis microscopica,26515.9,53031.7,9545.7,0.8,Good,NA
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-09-08,12:28:00,variable,0,BSA,Cryptomonas sp.,219,219,127856.7,16.7,Good,NA
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-09-08,12:28:00,variable,0,BSA,Plagioselmis nannoplanctica,109.5,109.5,17427.5,7.4,Good,NA
SMSCG,FMWT_519,38.07378,-121.94725,grab_surface,2022-09-08,12:28:00,variable,0,BSA,Eucapsis microscopica,50049,89146.4,16046.4,0.8,Good,NA
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2022-09-09,09:39:00,variable,0,BSA,cf. Cyclotella sp.,270.6,270.6,18659.6,5.6,Good,NA
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2022-09-09,09:39:00,variable,0,BSA,Cyclotella sp.,180.4,180.4,331887.1,18.5,Good,NA
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2022-09-09,09:39:00,variable,0,BSA,Surirella sp.,90.2,90.2,88219.4,20.4,Good,NA
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2022-09-09,09:39:00,variable,0,BSA,Eucapsis microscopica,36707.4,73414.7,13214.6,0.8,Good,NA
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2022-09-09,09:39:00,variable,0,BSA,Euglena sp.,90.2,90.2,72860.9,27.8,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-09-13,08:34:00,variable,0,BSA,Navicula sp.,67.6,67.6,11466.4,20.4,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-09-13,08:34:00,variable,0,BSA,Cryptomonas sp.,67.6,67.6,45336.3,14.8,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-09-13,08:34:00,variable,0,BSA,Plagioselmis nannoplanctica,67.6,67.6,22361.8,9.3,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2022-09-13,08:34:00,variable,0,BSA,Eucapsis microscopica,27801.1,55602.2,10008.4,0.8,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-09-13,09:16:00,variable,0,BSA,Cyclotella sp.,575,575,63400.9,7.4,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-09-13,09:16:00,variable,0,BSA,Gyrosigma sp.,191.7,191.7,360021.8,144.5,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-09-13,09:16:00,variable,0,BSA,Chlorella sp.,383.3,383.3,1605.6,2.1,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-09-13,09:16:00,variable,0,BSA,Eucapsis microscopica,74170,148340.1,26701.2,0.8,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2022-09-13,09:16:00,variable,0,BSA,cf. Microcystis sp.,2108.2,3066.5,95242.2,4,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-13,09:27:00,variable,0,BSA,Chaetoceros sp.,6005.2,6005.2,5338530.6,17.6,Good,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-13,09:27:00,variable,0,BSA,Cocconeis sp.,127.8,127.8,47603.4,16.5,Good,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-13,09:27:00,variable,0,BSA,Cyclotella sp.,511.1,511.1,90093.9,7.4,Good,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-13,09:27:00,variable,0,BSA,Gyrosigma sp.,511.1,511.1,1838846.7,124.1,Good,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-13,09:27:00,variable,0,BSA,Staurosira venter,127.8,127.8,7537.3,5.8,Good,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2022-09-13,09:27:00,variable,0,BSA,Eucapsis microscopica,44463.7,88927.4,16006.9,0.8,Good,Low
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-09-13,10:21:00,variable,0,BSA,cf. Coscinodiscus sp.,164.3,164.3,141729.5,13,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-09-13,10:21:00,variable,0,BSA,Nitzschia sp.,164.3,164.3,5127343,150,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-09-13,10:21:00,variable,0,BSA,cf. Nephroselmis sp.,164.3,164.3,1344,2.5,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-09-13,10:21:00,variable,0,BSA,Eucapsis microscopica,67188.4,134376.7,24187.8,0.8,BrokenDiatoms,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2022-09-13,10:21:00,variable,0,BSA,Euglena sp.,164.3,164.3,234339.5,31.5,BrokenDiatoms,Moderate
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-09-13,10:53:00,variable,0,BSA,Chaetoceros sp.,1758.7,1758.7,1850112.9,17.7,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-09-13,10:53:00,variable,0,BSA,Cyclotella sp.,135.3,135.3,21528,7.4,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-09-13,10:53:00,variable,0,BSA,Cylindrotheca closterium,135.3,135.3,11197.3,22.2,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2022-09-13,10:53:00,variable,0,BSA,Plagioselmis nannoplanctica,135.3,135.3,45642.6,9.3,Good,NA
